npi_number,organization_name,last_updated_nppes,facility_name,address,city,state,postal_code,phone,taxonomy_code,last_updated,facility_setting,facility_description,years_in_operation,medication_assisted_treatment,offers_private_rooms,facebook_url,youtube_url,instagram_url,twitter_url,linkedin_url,ogdescription,robots_string,official_screenshot,markdown_content,firecrawl_metadata,screenshot_urls,extraction_date,data_source_url,service_areas,donation_info,key_features,processing_status,extraction_completed,created_at,updated_at
1083180095,BARN LIFE LLC,2018-10-17 00:00:00,,126 E 16TH ST,COSTA MESA,CA,926277704,9492296853,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083186928,"RENEWING ME BEHAVIORAL HEALTH SOLUTIONS, LLC.",2024-04-22 00:00:00,,8911 CLEMENT AVE STE A&C,PARKVILLE,MD,212342603,4107829540,261QR0405X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083194773,"DAY ONE DETOX CENTER, INC",2018-08-21 00:00:00,,350 MAIN ST STE F,SEAL BEACH,CA,907406669,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083198113,CHANGES RECOVERY COUNSELING,2019-04-10 00:00:00,,PO BOX 117,PAHRUMP,NV,890410117,7755257300,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083201149,Unknown,2020-12-23 00:00:00,,2737 YOUNGSTOWN RD SE,WARREN,OH,444845002,3303698022,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083223184,SPRINGCARE COMMUNITY DEVELOPMENT CORPORATION,2020-07-24 00:00:00,,2755 E DESERT INN RD STE 150,LAS VEGAS,NV,891213696,7025501610,251B00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083224794,TEAGLE HALL LLC,2020-08-06 00:00:00,,3822 CAMPUS DR STE 500,NEWPORT BEACH,CA,926602674,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083231195,"COMMUNITY BEHAVIORAL HEALTH SERVICES, LLC",2021-03-04 00:00:00,,915 S DIVISION AVE,STERLING,CO,807514103,9703807885,101YP2500X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083233498,THE POLO GROUP LLC,2020-04-15 00:00:00,,1626 W HIGHWAY 287 BUSINESS STE 101,WAXAHACHIE,TX,751654728,9729069112,251S00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083238968,AGOURA NEUROFEEDBACK,2020-06-05 00:00:00,,28720 ROADSIDE DR STE 200,AGOURA HILLS,CA,913014576,3108485418,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083250542,"AVENUES RECOVERY CENTER OF FORT WAYNE, LLC",2023-01-05 00:00:00,,211 BOULEVARD OF THE AMERICAS,LAKEWOOD,NJ,08701,7329672635,261QR0405X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083254353,SUCCEEDING AT RECOVERY LLC,2024-07-29 00:00:00,,1720 LAKEPOINTE DR STE 117,LEWISVILLE,TX,750576425,2143793300,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083257851,VEGAS STRONGER,2020-06-16 00:00:00,,840 S RANCHO DR # 4323,LAS VEGAS,NV,891063837,7022341356,251K00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083272579,"GRACE HOPE TREATMENT & RECOVERY CENTERS, INC.",2019-05-30 00:00:00,,1055 PARK VIEW DR STE 353,COVINA,CA,917243745,5103330060,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083282966,SERENITY RESIDENTIAL HOMES LLC,2021-06-16 00:00:00,,3722 E ORCHID CT,GILBERT,AZ,852968268,4802009183,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083296636,HILLSIDE MANAGEMENT SERVICES LLC,2024-03-27 00:00:00,,23371 ROCKROSE,MISSION VIEJO,CA,926921686,8668537961,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083304372,"FRED BROWN'S RECOVERY SERVICES, INC.",2023-05-10 00:00:00,,PO BOX 2743,SAN PEDRO,CA,907310182,3105198723,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083307185,"RECOVERY CENTER OF PENNSLYVANIA, LLC",2023-09-19 00:00:00,,211 E 25TH ST,BALTIMORE,MD,212185217,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083310700,"PINNACLE TREATMENT SERVICES OF ROANOKE, LLC",2023-02-03 00:00:00,,1317 ROUTE 73 STE 200,MOUNT LAUREL,NJ,080542202,8564396111,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083311492,ALEXIS ANGEL'S LLC,2023-02-15 00:00:00,,124 W SYLVANIA ST,PHILADELPHIA,PA,191443622,2155825560,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083318471,TROST FL LLC,2024-04-18 00:00:00,,120 N FEDERAL HWY STE 206,LAKE WORTH,FL,334603493,4074701255,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083324404,SHALOM HEALTH CARE MANAGEMENT LLC,2024-01-24 00:00:00,,1500 S DAIRY ASHFORD RD STE 200,HOUSTON,TX,770773858,4094020169,261QR0405X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083339782,NEW LIFE RECOVERY CENTER LLC,2024-08-19 00:00:00,,302 PARK AVE STE 1,BALTIMORE,MD,212013618,2402533663,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083341143,KEYS TO TRANQUILITY- IOP AND PHP PROGRAM INC,2022-08-08 00:00:00,,400 RAMONA AVE STE 207,CORONA,CA,928791443,8888837639,261QM0850X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083343875,PROGRESSING AT RECOVERY LLC,2022-06-07 00:00:00,,9569 W WHISPERING WIND DR,PEORIA,AZ,853831494,6028033831,261QM0801X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083349203,"THE AMETHYST HOUSE, INC",2022-07-25 00:00:00,,PO BOX 16,ALTUS,OK,735220016,5804818760,3245S0500X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083357057,Unknown,2022-04-18 00:00:00,,1727 BOXWOOD PL,COLUMBUS,GA,319062328,7065690727,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083371504,BERD DYNASTY LLC,2023-06-08 00:00:00,,3208 N SHERMAN DR,INDIANAPOLIS,IN,462182173,3176531033,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083372239,"TUERK HOUSE, INC",2021-12-06 00:00:00,,2701 N CHARLES ST STE 200,BALTIMORE,MD,212184351,6672123626,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083373237,Unknown,2021-12-15 00:00:00,,9610 N 52ND LN,GLENDALE,AZ,853023416,7736004302,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083373948,Unknown,2023-05-10 00:00:00,,2737 YOUNGSTOWN RD SE,WARREN,OH,444845002,3303698022,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083373997,"MED SURG PHYSICIAN GROUP, INC.",2023-10-12 00:00:00,,1902 HARPER RD STE ABC,BECKLEY,WV,258012642,3042533000,261QH0100X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083374300,LANTANA DETOX CENTER,2021-12-28 00:00:00,,2636 OLD OKEECHOBEE RD,WEST PALM BEACH,FL,334094129,8557401181,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083379101,GOOD LANDING RECOVERY ATLANTA,2022-08-19 00:00:00,,256 MCMILLAN RD,DACULA,GA,300192337,9043023202,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083384879,STEPWORKS RECOVERY CENTERS LLC,2021-10-21 00:00:00,,PO BOX 6209,ELIZABETHTOWN,KY,427026209,8005459013,261QR0405X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083393581,CHERRY CREEK TREATMENT CENTER,2024-05-03 00:00:00,,134 STOCKTON ST,BROOKLYN,NY,112065687,3475286982,261QR0405X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083400261,"ROYAL WA VANCOUVER, LLC",2025-04-16 00:00:00,,1590 S CONGRESS AVE,PALM SPRINGS,FL,334065957,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083409288,HILL SMALL FAMILY HOME,2025-05-07 00:00:00,,9105 WILLOW TERRACE DR,SHAFTER,CA,932639473,Unknown,320600000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083425557,OPTIMAL BEHAVIOR & MENTAL HEALTH SOLUTIONS LLC,2025-01-20 00:00:00,,6545 MARKET AVE N STE 100,CANTON,OH,447212430,2202635706,261QM0801X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083428569,PETER PROJECT OUTREACH INC,2025-02-21 00:00:00,,23702 FM 1093 RD APT 702,RICHMOND,TX,774067850,9042742110,101YA0400X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083436851,RIGHT PATH WELLNESS CENTER LLC,2024-10-31 00:00:00,,1511 SHOPTON RD STE D,CHARLOTTE,NC,282173240,6312019737,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083440804,INNER LIGHT RECOVERY LLC,2024-09-09 00:00:00,,4321 CLEAR VALLEY DR,ENCINO,CA,914363317,8184341414,261QR0405X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083441737,PUREKARE HEALTH CORPORATION,2024-10-17 00:00:00,,12306 CHESTNUT W,RANDOLPH,MA,023686350,6176425269,163WA0400X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083444285,"REDEFINING THE FUTURE NETWORK, INC.",2024-12-28 00:00:00,,3500 BOSTON ST STE 434,BALTIMORE,MD,212245251,4109771609,3245S0500X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083449219,SUNRISE RECOVERY LLC,2024-09-06 00:00:00,,1505 ALLISON LN,JEFFERSONVILLE,IN,471305376,8779786747,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083451074,SAMARITAN WORKS,2024-07-09 00:00:00,,232 E POPLAR ST,SIDNEY,OH,453652757,9376384545,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083455976,PACIFIC BREEZE RECOVERY LLC,2024-06-04 00:00:00,,6402 ATHENA DR,HUNTINGTON BEACH,CA,926476126,9498762671,261QM0801X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083465363,TRIUMPH CLINICAL SERVICES,2024-03-27 00:00:00,,300 WASHINGTON ST STE 104,MONROE,LA,712016751,3186089094,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083468425,A ENCOURAGING PLACE LLC,2025-03-20 00:00:00,,6040 EARLE BROWN DR STE 430,BROOKLYN CENTER,MN,554302562,7637104962,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083470934,TRU-INTEGRITY WELLNESS & COUNSELING CENTER,2024-02-27 00:00:00,,1900 E NORTHERN PKWY STE T7,BALTIMORE,MD,212392120,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083473425,PEERPOINT RECOVERY RESIDENCES,2024-03-18 00:00:00,,10 COYLE AVE,PAWTUCKET,RI,028601123,4015168958,101YA0400X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083477244,EDEN RECOVERY CENTER INC.,2024-01-31 00:00:00,,23324 ALAMOS LN,SANTA CLARITA,CA,913213505,4246669960,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083479216,GRATITUDE LODGE LLC,2024-02-16 00:00:00,,3010 E 1ST ST,LONG BEACH,CA,908032535,8009942184,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083479398,SAMBA RECOVERY AT SAVANNAH,2025-01-08 00:00:00,,250 CEDARBRIDGE AVE STE 290,LAKEWOOD,NJ,087014236,7326421610,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083482327,HEARTFELT RECOVERY CENTERS,2025-05-07 00:00:00,,41 SAGAMORE PARK RD,HUDSON,NH,030514915,Unknown,261QM0850X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083607642,"PHOENIX-WASHINGTON, INC. - TDBA GREENBRIAR TREATMENT CENTER",2008-01-09 00:00:00,,800 MANOR DR,WASHINGTON,PA,153012967,Unknown,251K00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083644348,UMC WEKIVA SPRINGS,2020-08-22 00:00:00,,3947 SALISBURY RD NORTH,JACKSONVILLE,FL,32216,9042963533,283Q00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083728604,NEVER ALONE INC,2024-10-11 00:00:00,,20 CROFTS ROAD,HURLEY,NY,12443,8453394272,261QR0405X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083757041,"ABLE TO CHANGE RECOVERY, INC.",2019-07-26 00:00:00,,31501 RANCHO VIEJO RD,SAN JUAN CAPISTRANO,CA,926751869,9494936800,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083758353,"HOUSE OF HOPE, INC",2017-06-21 00:00:00,,908 ARPEIKA ST,FORT LAUDERDALE,FL,333121601,9545234673,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083762454,ADDICTION & MENTAL HEALTH SERVICES INC,2020-08-22 00:00:00,,PO BOX 502861,SAINT LOUIS,MO,631500001,2052517753,261QR0405X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083765366,ELAN SENIOR LIVING DBA THE LIVING CENTER,2020-08-22 00:00:00,,416 CORSON AVE,MODESTO,CA,953505408,2095752013,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083766323,JACKSON AREA COUNCIL ON ALCOHOLISM AND DRUG DEPENDENCY,2008-07-30 00:00:00,,900 E CHESTER ST,JACKSON,TN,383016502,7314233653,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083769608,"CORNELL INTERVENTIONS, INC.",2016-08-19 00:00:00,,11 S250 KINGERY HWY,WILLOWBROOK,IL,605276851,6309686477,261QR0405X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083844401,BRIDGEWAY RECOVERY SERVICES,2025-04-14 00:00:00,,250 CHURCH ST SE STE 202,SALEM,OR,973013921,5033632021,101YM0800X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083848592,ROSE ROCK RECOVERY CENTER,2009-05-12 00:00:00,,24919 S 4420 RD,VINITA,OK,743015529,9182569210,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083852198,"CASA SERENA, INC.",2021-10-05 00:00:00,,1515 BATH ST,SANTA BARBARA,CA,931013024,8059661260,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083905798,"YELLOWSTONE WOMEN'S FIRST STEP HOUSE, INC.",2011-04-28 00:00:00,,154 E BAY ST,COSTA MESA,CA,926272147,8889419048,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083918940,WARWICK MANOR BEHAVIORAL HEALTH,2011-01-06 00:00:00,,220 E MAIN ST STE A,SALISBURY,MD,218015044,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083921605,"CHOICES OF LONG BEACH, INC.",2010-09-02 00:00:00,,840 WALNUT AVE,LONG BEACH,CA,908136302,5625909010,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083923213,Unknown,2011-10-14 00:00:00,,9 10TH AVE NW,ARDMORE,OK,734015929,5802261656,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083923429,"PHOENIX HOUSE ORANGE COUNTY, INC.",2012-07-12 00:00:00,,1207 E FRUIT ST,SANTA ANA,CA,927014206,7149539373,3245S0500X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083929152,ANYTIME BUSINESS ASSISTANT,2010-08-13 00:00:00,,16 E 42ND ST,BROOKLYN,NY,112032109,3477307282,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083938401,TRINITY IN HIS HOUSE FOUNDATION,2010-03-15 00:00:00,,1806 E COMPTON BLVD,COMPTON,CA,902213543,3237500092,251B00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083946107,SONRISE COMMUNITY CHURCH,2010-02-01 00:00:00,,5609 MOUNT HOUSTON RD,HOUSTON,TX,770931700,2814490994,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083946388,Unknown,2010-02-11 00:00:00,,33 HUGUENOT ST,NEW ROCHELLE,NY,108015734,9147404585,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083946958,"BRIDGEWAY BEHAVIORAL HEALTH, INC.",2010-02-03 00:00:00,,1570 S MAIN ST,SAINT CHARLES,MO,633034149,6367572200,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083949655,"REBEKAH HOME HEALTHCARE,LLC",2009-10-15 00:00:00,,3829 KILBURN RD,RANDALLSTOWN,MD,211334655,4109222617,163WA2000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083949895,SOUTH BALTIMORE C.A.P.,2009-10-13 00:00:00,,7 W RANDALL ST,BALTIMORE,MD,212304429,4103851466,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083952535,THE CIRCLE HOUSE INC.,2013-05-22 00:00:00,,103 OXFORD CT,ROYAL PALM BEACH,FL,334111535,5612018850,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083975205,"MARION AREA COUNSELING CENTER, INC.",2013-05-17 00:00:00,,320 EXECUTIVE DR,MARION,OH,433026310,7403875210,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083977656,"HIGHER GROUND RETREAT, LLC",2012-06-19 00:00:00,,17626 DEER FLAT RD,CALDWELL,ID,836079779,8554974763,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083982185,Unknown,2016-04-13 00:00:00,,1588 HILL RISE DR,LEXINGTON,KY,405042587,8592550890,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1083988315,"CENTER POINT, INC.",2012-03-05 00:00:00,,135 PAUL DR,SAN RAFAEL,CA,949032023,4154924444,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1093003337,THE LATINO COMMISSION,2018-06-06 00:00:00,,1001 SNEATH LN STE 307,SAN BRUNO,CA,940662349,6502441444,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1093012338,"K3D INDUSTRIES, LLC",2011-02-23 00:00:00,,1881 NE 26TH ST,WILTON MANORS,FL,333051416,9547468232,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1093012569,THE PATH TO SUCCESS,2011-02-18 00:00:00,,4802 CAROLINE ST,HOUSTON,TX,770045608,7135330613,1041C0700X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1093026874,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,2020-03-05 00:00:00,,410 N GREENSBORO ST,CARRBORO,NC,275101870,9199669803,320800000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1093031148,ALCOHOL & DRUG ABUSE COUNCIL FOR THE CONCHO VALLEY,2010-07-16 00:00:00,,PO BOX 3805,SAN ANGELO,TX,769023805,3252243481,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
